> 
108.630019	15.512506
108.719179	15.531518
108.842855	15.56954
108.960779	15.607564
109.070071	15.664598
> 
106.627492	20.628087
106.806358	20.457837
106.869772	20.384873
> 
107.072578	17.877328
107.104214	17.835632
107.148796	17.783174
107.186556	17.741816
107.25809	17.663466
107.365946	17.527616
107.552896	17.319134
107.703896	17.152348
107.892284	16.965392
> 
105.83842	19.979426
105.911244	19.917032
106.340549	19.657511
> 
109.816565	13.876146
109.822389	13.701594
109.83668	13.53484
109.859176	13.265444
109.870142	12.901901
109.862491	12.474952
109.839538	12.195227
109.813652	12.092074
109.755411	11.849096
109.638931	11.052352
> 
108.930972	15.147309
108.993409	15.169047
109.055846	15.204162
109.111345	15.256
109.149501	15.304492
109.191126	15.374723
> 
105.633976	19.64307
105.747799	19.533623
105.806337	19.48042
> 
103.019269	21.547599
103.091824	21.446969
103.122285	21.414044
> 
106.32546	20.386567
106.373669	20.34011
106.409621	20.302448
106.438382	20.264787
> 
105.571596	20.989842
105.629286	20.911606
105.686106	20.845437
105.771109	20.726386
105.844547	20.609668
105.882575	20.526916
105.926124	20.432096
105.975722	20.345866
106.065925	20.214886
106.10553	20.16294
106.139677	20.112777
106.180449	20.051629
106.196589	20.012451
> 
101.995039	13.517411
102.092312	13.440905
102.288308	13.278243
102.414387	13.1741
102.644091	12.983352
102.905958	12.785832
103.233938	12.536865
103.276277	12.508869
103.478838	12.31902
103.612645	12.192442
103.921452	11.905351
104.032788	11.797497
104.286735	11.551306
104.606987	11.240634
104.735827	11.116373
105.037341	10.822095
105.123599	10.742418
105.320533	10.540143
105.378374	10.464208
105.45164	10.384477
105.50177	10.327526
105.59046	10.225013
105.702287	10.126298
105.814114	10.035176
105.918228	9.944054
106.018487	9.841542
106.076328	9.788387
106.15345	9.720046
106.242142	9.632721
106.29227	9.594753
106.328688	9.553102
106.361494	9.505589
> 
103.164191	22.597079
103.177901	22.572543
103.191647	22.544419
103.200294	22.513308
103.201025	22.440936
103.195096	22.329692
103.18909	22.289623
103.17885	22.224438
103.171937	22.147288
103.167382	22.090471
103.156041	22.007344
103.139028	21.914651
> 
103.142934	21.908667
103.131249	21.859632
103.103967	21.768146
103.093395	21.735858
103.079733	21.692208
> 
103.909332	22.531247
103.976191	22.487552
