> -L"L1tr_DGXuyencap2"
103.062451	21.179282
103.080787	21.149398
103.118238	21.108843
103.146567	21.086173
103.177439	21.064692
103.189491	21.054049
> -L"L1tr_DGXuyencap2"
109.19339	13.016
109.132238	13.001632
109.071086	13.010252
109.018668	13.016
108.956876	13.030516
108.896364	13.044732
108.809002	13.07634
108.695434	13.15392
108.478825	13.359903
108.425914	13.426132
108.360406	13.499719
108.29212	13.577805
108.241539	13.630771
108.186912	13.703353
108.114075	13.799476
108.057425	13.872059
108.031123	13.923063
107.956263	14.025071
107.911752	14.097653
107.867241	14.183968
107.836892	14.272244
107.81059	14.370328
107.792381	14.435064
107.727638	14.55865
107.675265	14.677927
> -L"L1tr_DGXuyencap2"
107.743522	15.475901
107.743718	15.463679
107.743162	15.449063
107.742854	15.434445
107.742069	15.424143
107.741757	15.408568
107.74168	15.390116
107.741614	15.3743
107.74107	15.362559
107.738049	15.350108
107.736512	15.337412
107.733436	15.31178
107.732632	15.297164
107.73256	15.279671
107.732752	15.26649
107.732698	15.25355
107.732883	15.238452
107.734055	15.222871
107.735223	15.206333
107.736841	15.179008
107.736775	15.163192
107.736721	15.150252
107.737185	15.142822
107.73838	15.132753
107.738572	15.119332
107.739016	15.108585
> -L"L1tr_DGXuyencap2"
107.249251	11.619122
107.129924	11.515689
107.066654	11.458852
> -L"L1tr_DGXuyencap2"
107.306039	10.147441
107.483253	10.259204
107.879462	10.505716
107.967604	10.58489
108.028787	10.632835
108.16578	10.72624
108.381043	10.869917
108.503351	10.951332
108.630566	11.03996
108.770028	11.14059
108.990161	11.28183
109.114965	11.377708
109.300762	11.568299
109.451753	11.739169
109.519424	11.88154
> -L"L1tr_DGXuyencap2"
107.359555	14.524659
107.043524	14.779681
106.948764	14.859158
106.834042	14.956177
106.769163	15.013484
106.70059	15.070751
106.603419	15.146653
106.556143	15.179292
106.473956	15.24115
106.41917	15.281994
106.251102	15.405671
106.180049	15.464096
105.998072	15.612479
105.917065	15.6779
105.710166	15.84614
105.624147	15.917425
105.540676	15.98282
105.456027	16.044652
105.37266	16.102947
105.309203	16.14725
105.270616	16.175247
> -L"L1tr_DGXuyencap2"
108.497715	16.283822
108.141869	16.343397
107.922246	16.365369
107.79471	16.407912
107.720167	16.426295
107.637104	16.448763
107.577469	16.461018
107.524224	16.473273
107.45607	16.481443
107.407084	16.485529
107.383656	16.489614
107.324021	16.503911
107.247348	16.520252
107.168545	16.522294
107.139793	16.521375
107.114235	16.524437
107.024783	16.548932
106.969408	16.570365
106.905513	16.598942
106.869578	16.616563
106.787219	16.651956
> -L"L1tr_DGXuyencap2"
102.997961	21.504911
102.996625	21.356883
102.995359	21.248567
102.992472	21.001465
> -L"L1tr_DGXuyencap2"
104.030909	22.027448
104.067965	21.991879
104.10616	21.96365
104.136708	21.939599
104.157526	21.926257
104.220137	21.883732
104.29379	21.826842
104.305425	21.817261
104.347994	21.791502
104.40478	21.754366
104.458386	21.71484
104.507552	21.670533
104.642739	21.550783
104.707508	21.511667
104.76127	21.46416
104.823826	21.39271
104.888027	21.31968
104.942869	21.269241
105.048951	21.189487
105.153995	21.105787
105.280636	20.987596
> -L"L1tr_DGXuyencap2"
103.240429	22.665192
103.293938	22.635236
103.332013	22.61008
103.383738	22.566369
103.444473	22.519061
103.498133	22.474152
103.550662	22.414291
103.608313	22.355023
103.660624	22.316695
103.721607	22.244863
103.745634	22.214337
103.806598	22.1443
103.898013	22.042535
103.912357	22.025268
103.920136	22.013605
> -L"L1tr_DGXuyencap2"
106.251071	21.137387
106.315188	21.124546
106.368988	21.117741
106.43035	21.118387
106.472609	21.113917
106.599259	21.109107
106.69132	21.108847
106.763	21.103458
106.815557	21.094182
106.942129	21.07408
107.009079	21.063045
107.095262	21.049011
107.171906	21.04889
107.240348	21.062151
107.300445	21.065876
107.352303	21.077252
> -L"L1tr_DGXuyencap2"
105.433429	21.647992
105.47568	21.65527
105.537136	21.663586
105.604434	21.664719
105.648684	21.662883
105.684589	21.662252
105.72053	21.658031
105.746825	21.65681
105.787278	21.650193
105.827119	21.640586
105.910679	21.618377
105.940233	21.61177
105.994879	21.596168
106.045685	21.579971
106.077266	21.563194
106.131373	21.537425
106.188075	21.508662
106.20805	21.498475
> -L"L1tr_DGXuyencap2"
106.216317	21.491274
106.274091	21.497217
106.324026	21.503749
106.398896	21.516838
106.462112	21.541301
106.515586	21.578334
106.551213	21.605216
106.57088	21.625534
106.603241	21.6584
106.653486	21.697828
106.702968	21.74922
106.796877	21.84483
> -L"L1tr_DGXuyencap2"
106.963686	21.688648
106.988091	21.655523
107.006691	21.636771
107.018311	21.620206
107.029937	21.609178
107.0404	21.600359
107.052026	21.589331
107.062488	21.579407
107.075275	21.565061
107.095039	21.547421
107.107827	21.536397
107.126426	21.516537
107.133402	21.512136
107.141536	21.498879
107.150834	21.486734
107.162457	21.473491
107.176407	21.460258
107.193848	21.445931
107.203149	21.439322
107.219424	21.422776
107.241517	21.407359
107.264773	21.391947
107.29036	21.380972
107.318272	21.367793
107.348512	21.355729
107.362469	21.350247
107.386887	21.333732
107.397351	21.323806
107.417117	21.309488
107.442702	21.295191
107.465955	21.276457
107.485719	21.258817
107.532221	21.215812
107.546589	21.198155
> -L"L1tr_DGXuyencap2"
106.24654	22.541981
106.210361	22.620517
106.185886	22.655858
106.153826	22.694802
106.126296	22.736358
106.088316	22.779619
106.055741	22.81868
106.014371	22.891252
105.978979	22.970818
105.896387	23.153678
105.852151	23.254183
105.778195	23.363022
105.730842	23.427203
105.707313	23.49701
105.684777	23.55174
> -L"L1tr_DGXuyencap2"
104.49988	23.273166
104.617355	23.177436
104.692266	23.0974
104.784203	22.990685
104.83798	22.946311
> -L"L1tr_DGXuyencap2"
104.052797	23.546045
104.055278	23.543321
104.117726	23.488352
104.160948	23.451806
104.218714	23.401831
104.282902	23.346985
104.356121	23.290947
104.403655	23.255624
104.467532	23.229224
> -L"L1tr_DGXuyencap2"
106.651399	21.995759
106.768423	22.069226
106.940733	22.153937
107.162122	22.23857
107.371135	22.306226
107.512593	22.362658
107.691073	22.453024
107.814234	22.526481
108.005232	22.656487
> -L"L1tr_DGXuyencap2"
109.705796	23.47816
109.620673	23.404463
109.54879	23.347238
109.408334	23.264319
109.2991	23.201419
109.099397	23.092792
108.992053	23.021111
> -L"L1tr_DGXuyencap2"
108.68841	18.290385
108.718716	18.322612
108.735561	18.341479
108.759141	18.367421
108.776796	18.38392
108.796148	18.403568
108.815492	18.422426
108.840682	18.442842
108.861684	18.460908
108.893608	18.488398
108.921335	18.512748
108.944844	18.531592
108.967495	18.548074
108.991844	18.567704
109.015377	18.588915
109.039733	18.609334
109.058214	18.625042
109.107768	18.666665
109.144673	18.692561
109.180767	18.720825
109.213476	18.743581
109.243695	18.767134
109.27055	18.787545
109.295739	18.807961
109.325926	18.82836
109.366233	18.86134
109.398046	18.877791
109.43238	18.896599
109.461679	18.911481
109.491865	18.93188
109.516183	18.948355
109.53885	18.966415
109.565753	18.991556
109.576682	19.00177
109.6018	19.01509
109.642774	19.031508
109.666179	19.040103
109.723071	19.06593
109.75321	19.081597
109.791677	19.097236
109.830135	19.112087
109.856896	19.123035
109.884465	19.131614
109.912899	19.143345
109.94468	19.156641
109.980625	19.169924
110.012358	19.178489
110.036604	19.187868
110.069202	19.199584
110.105995	19.21444
110.145295	19.230077
110.187911	19.244125
110.222999	19.255044
110.251409	19.264409
110.271459	19.270649
110.286513	19.276906
110.309101	19.28708
110.348194	19.31343
111.108942	19.679205
111.554154	19.913806
111.946988	20.037276
112.287443	20.185446
112.588609	20.197791
113.033821	20.395348
113.479025	20.48178
114.238515	20.6176
115.037263	20.716377
115.276858	20.724214
> -L"L1tr_DGXuyencap2"
111.975062	16.262271
111.993137	16.251776
112.006333	16.23775
112.030088	16.222547
112.043373	16.213085
112.06045	16.200788
112.080342	16.184769
112.100233	16.16875
112.119144	16.151841
112.152374	16.129098
112.176022	16.108419
112.198709	16.087764
112.222375	16.067998
112.244118	16.04828
112.268728	16.027577
112.293338	16.006874
112.311395	15.995466
112.33401	15.97116
112.357605	15.947743
112.380292	15.927088
112.401091	15.908307
112.418187	15.896923
112.43717	15.883666
112.453286	15.871393
112.474228	15.859914
112.499889	15.843751
112.517893	15.829605
112.542574	15.812553
112.556767	15.800328
112.573791	15.785293
112.596495	15.765551
112.609691	15.751525
112.624809	15.737451
112.642759	15.720566
112.655954	15.70654
112.666282	15.693498
112.687224	15.682019
112.715717	15.663046
112.734664	15.647963
112.766896	15.623418
112.803919	15.59784
112.822902	15.584583
112.838074	15.573247
112.855151	15.560951
112.876058	15.547646
112.895059	15.535301
112.913116	15.523893
112.932153	15.513375
112.955001	15.500934
112.990135	15.47723
113.004417	15.469569
113.033782	15.446008
113.077501	15.418438
113.105975	15.398552
113.138225	15.37492
> -L"L1tr_DGXuyencap2"
114.006516	14.71712
113.67007	14.970836
113.406766	15.183771
113.284338	15.269919
113.144147	15.380958
> -L"L1tr_DGXuyencap2"
110.351167	14.138271
110.41856	14.102907
110.557305	14.01594
110.587347	13.99415
110.722361	13.908306
110.807295	13.859166
110.917234	13.794001
111.030869	13.730036
111.160791	13.653445
111.19202	13.635157
111.247067	13.59734
111.362116	13.52176
111.424696	13.477042
111.51596	13.418662
111.593623	13.35898
111.690014	13.289023
111.859151	13.157006
111.950659	13.082346
112.169804	12.918277
112.373867	12.769173
112.387914	12.758871
> -L"L1tr_DGXuyencap2"
111.321957	11.040186
111.204862	11.07887
111.162278	11.093544
111.092724	11.131201
110.97063	11.202041
110.886398	11.250013
110.819266	11.287696
110.75099	11.320713
110.658491	11.354639
110.603547	11.386633
110.505865	11.44377
110.435015	11.48723
110.404466	11.506685
110.308762	11.594089
110.231554	11.658421
110.172774	11.704335
110.116399	11.751437
110.083361	11.775519
110.04514	11.822812
109.982338	11.895439
109.80783	12.05344
> -L"L1tr_DGXuyencap2"
104.236649	10.691314
104.268457	10.609738
104.291785	10.507244
104.306845	10.416683
104.346319	10.013089
104.356187	9.672708
104.370989	9.400403
104.425265	8.972496
104.459805	8.666153
104.464739	8.500826
104.465789	8.438015
> -L"L1tr_DGXuyencap2"
105.449766	6.46798
105.464591	6.454623
> -L"L1tr_DGXuyencap2"
103.191558	22.555978
103.214198	22.533033
103.220735	22.520467
103.21918	22.483983
103.226944	22.413398
103.234443	22.36913
103.237876	22.282998
> -L"L1tr_DGXuyencap2"
109.815291	14.460339
109.99543	14.305453
110.046062	14.28241
110.114003	14.250119
110.210344	14.205159
110.310347	14.161417
110.341251	14.145239
> -L"L1tr_DGXuyencap2"
102.320928	21.091862
102.44192	21.204172
102.577267	21.318386
102.706462	21.40595
102.772085	21.449732
> -L"L1tr_DGXuyencap2"
112.774726	6.941865
112.735195	7.000136
112.449891	7.416904
112.269393	7.671594
112.135475	7.827882
> -L"L1tr_DGXuyencap2"
112.697093	8.603625
112.607365	8.544615
112.477418	8.472638
112.259722	8.342701
112.088187	8.227958
111.976942	8.141716
111.924898	8.097282
111.846261	8.017507
> -L"L1tr_DGXuyencap2"
112.994253	8.784174
113.0789	8.808765
113.149168	8.837985
113.222691	8.872338
113.288334	8.910232
113.43593	9.001696
113.506309	9.042511
113.880671	9.34786
114.109948	9.539961
> -L"L1tr_DGXuyencap2"
114.14842	9.511867
114.288701	9.637696
114.440672	9.769244
114.598489	9.917951
> -L"L1tr_DGXuyencap2"
114.6145	9.917272
114.76456	10.088488
> -L"L1tr_DGXuyencap2"
111.602442	8.792629
111.207662	8.370061
111.064981	8.144148
110.963038	7.879238
110.871285	7.623653
110.759167	7.40664
110.616494	7.209338
110.433077	7.031959
110.383067	6.974429
> -L"L1tr_DGXuyencap2"
113.768156	18.05029
114.228564	17.488072
114.490815	17.161769
114.593742	17.019292
114.670039	16.910032
114.765287	16.78183
114.858133	16.647621
115.018435	16.424011
> -L"L1tr_DGXuyencap2"
108.73329	10.00764
108.692341	9.893251
108.626397	9.646689
108.585314	9.493084
108.541096	9.412863
108.468296	9.295057
108.380934	9.208857
108.255716	9.088178
107.990713	8.916372
107.729085	8.710405
107.419896	8.427934
107.193946	8.198427
107.027457	8.010114
106.903967	7.790803
> -L"L1tr_DGXuyencap2"
103.793656	9.582926
103.841433	9.338961
103.869147	9.127701
103.885694	9.005802
103.887356	8.942033
103.90002	8.866568
103.907408	8.788314
103.915682	8.727365
103.919637	8.704515
> -L"L1tr_DGXuyencap2"
104.800783	19.565894
104.842546	19.523773
104.880431	19.504015
104.936837	19.47962
104.982325	19.462232
105.018971	19.452622
105.101016	19.426672
105.205985	19.393217
105.270816	19.366278
105.317181	19.355425
105.368989	19.338625
105.433436	19.323599
105.468188	19.315783
105.499148	19.309168
105.535164	19.301947
105.586343	19.290524
> -L"L1tr_DGXuyencap2"
105.0734	20.760834
105.153858	20.748615
105.223201	20.746603
105.261687	20.741297
105.303831	20.737708
105.365513	20.734058
105.465048	20.730866
> -L"L1tr_DGXuyencap2"
105.027849	20.475589
105.048748	20.425797
105.058875	20.392808
105.073442	20.360412
105.095615	20.317812
105.130469	20.269199
105.174204	20.219373
105.213507	20.182744
105.226814	20.163539
105.240757	20.145533
105.259127	20.108335
> -L"L1tr_DGXuyencap2"
106.219039	21.489493
106.24488	21.469731
> -L"L1tr_DGXuyencap2"
103.12542	23.469975
103.143319	23.470657
> -L"L1tr_DGXuyencap2"
103.119425	23.312981
103.136355	23.313773
> -L"L1tr_DGXuyencap2"
105.187085	23.133473
105.185767	23.112561
105.208641	23.117631
> -L"L1tr_DGXuyencap2"
107.481744	23.406984
107.442468	23.444156
107.461096	23.440519
> -L"L1tr_DGXuyencap2"
106.314008	22.608838
106.331554	22.575788
106.331422	22.589302
> -L"L1tr_DGXuyencap2"
106.308199	22.572308
106.283616	22.608514
106.283786	22.594944
> -L"L1tr_DGXuyencap2"
105.313825	22.541949
105.356576	22.502156
105.353707	22.522036
> -L"L1tr_DGXuyencap2"
103.020343	22.166338
103.067604	22.138894
103.055168	22.157873
> -L"L1tr_DGXuyencap2"
102.794294	21.931272
102.785224	21.90573
102.813827	21.908236
> -L"L1tr_DGXuyencap2"
106.803225	21.195877
106.856432	21.180559
106.848672	21.193449
> -L"L1tr_DGXuyencap2"
107.531223	21.197089
107.499273	21.169284
107.504267	21.185763
> -L"L1tr_DGXuyencap2"
107.751021	21.589438
107.69995	21.558423
107.705459	21.575181
> -L"L1tr_DGXuyencap2"
108.246832	21.621583
108.20769	21.575603
108.210589	21.598083
> -L"L1tr_DGXuyencap2"
102.988953	20.910632
102.973104	20.911108
102.972081	20.884468
102.988503	20.883992
> -L"L1tr_DGXuyencap2"
102.979178	20.600488
102.9593	20.600936
102.958789	20.571441
102.977194	20.57049
> -L"L1tr_DGXuyencap2"
102.97157	20.297381
102.953676	20.296901
102.953594	20.268656
102.970547	20.269088
> -L"L1tr_DGXuyencap2"
104.643614	19.175043
104.703623	19.153117
104.693831	19.170773
> -L"L1tr_DGXuyencap2"
104.681011	19.13176
104.630507	19.151796
104.638748	19.135663
> -L"L1tr_DGXuyencap2"
106.077719	18.194466
106.124061	18.166834
106.1165	18.189084
> -L"L1tr_DGXuyencap2"
105.852717	18.034812
105.900169	17.996063
105.896411	18.013496
> -L"L1tr_DGXuyencap2"
104.30509	18.987079
104.2905	18.972307
> -L"L1tr_DGXuyencap2"
104.605809	18.770333
104.599321	18.758324
> -L"L1tr_DGXuyencap2"
104.753132	18.696205
104.773721	18.682702
104.770977	18.699148
> -L"L1tr_DGXuyencap2"
104.731878	18.710144
104.740515	18.70448
> -L"L1tr_DGXuyencap2"
104.940118	18.042834
104.950297	18.062553
> -L"L1tr_DGXuyencap2"
104.629185	18.24284
104.649774	18.229337
104.64703	18.245783
> -L"L1tr_DGXuyencap2"
104.607931	18.256779
104.616568	18.251115
> -L"L1tr_DGXuyencap2"
104.543253	18.280512
104.555618	18.298273
> -L"L1tr_DGXuyencap2"
104.221837	18.619786
104.234941	18.639192
> -L"L1tr_DGXuyencap2"
103.864206	18.825063
103.871867	18.836435
> -L"L1tr_DGXuyencap2"
105.37169	17.716003
105.386089	17.737219
> -L"L1tr_DGXuyencap2"
105.939051	17.433315
105.923493	17.412544
> -L"L1tr_DGXuyencap2"
107.719903	15.243313
107.719697	15.283832
107.711268	15.269056
> -L"L1tr_DGXuyencap2"
107.745023	15.280802
107.74521	15.241465
107.752873	15.255809
> -L"L1tr_DGXuyencap2"
108.424891	12.413034
108.385029	12.382665
108.387738	12.397632
> -L"L1tr_DGXuyencap2"
107.197567	10.083261
107.200135	10.10941
107.224336	10.099576
> -L"L1tr_DGXuyencap2"
106.85834	9.850705
106.858022	9.872676
106.879865	9.864983
> -L"L1tr_DGXuyencap2"
106.970863	11.391923
106.956983	11.406509
106.986799	11.430147
107.001579	11.414681
> -L"L1tr_DGXuyencap2"
108.209822	12.901886
108.200243	12.888397
> -L"L1tr_DGXuyencap2"
108.435486	12.738936
108.422251	12.720861
> -L"L1tr_DGXuyencap2"
107.246876	13.644426
107.229983	13.630625
> -L"L1tr_DGXuyencap2"
107.474929	13.46863
107.460211	13.453345
> -L"L1tr_DGXuyencap2"
107.968652	16.126947
107.981504	16.105216
107.996154	16.124917
> -L"L1tr_DGXuyencap2"
103.588921	19.039356
103.60515	19.052978
> -L"L1tr_DGXuyencap2"
103.773323	19.447196
103.785017	19.462907
> -L"L1tr_DGXuyencap2"
104.041666	19.206939
104.055331	19.22257
> -L"L1tr_DGXuyencap2"
103.121859	23.132977
103.138789	23.133769
> -L"L1tr_DGXuyencap2"
104.997362	23.296467
104.996333	23.275967
105.018438	23.281162
> -L"L1tr_DGXuyencap2"
106.301037	18.049411
106.310293	18.0659
106.344221	18.047471
106.335188	18.032944
106.336271	18.031859
> -L"L1tr_DGXuyencap2"
104.619687	23.392894
104.638563	23.383347
104.639729	23.406918
> -L"L1tr_DGXuyencap2"
102.930874	21.221298
102.944549	21.21319
> -L"L1tr_DGXuyencap2"
102.801579	20.973405
102.820227	20.964138
> -L"L1tr_DGXuyencap2"
102.705852	20.767214
102.723257	20.760264
> -L"L1tr_DGXuyencap2"
102.562882	20.485728
102.572827	20.478778
> -L"L1tr_DGXuyencap2"
102.378886	20.226251
102.397534	20.215826
> -L"L1tr_DGXuyencap2"
104.610463	20.945909
104.622895	20.957581
> -L"L1tr_DGXuyencap2"
104.898887	20.805845
104.906347	20.822186
> -L"L1tr_DGXuyencap2"
107.318488	19.450191
107.167184	19.302802
> -L"L1tr_DGXuyencap2"
107.079712	19.19721
106.9946	19.113616
> -L"L1tr_DGXuyencap2"
108.046159	17.066001
107.971379	16.960081
107.956999	16.919343
107.954123	16.846014
107.954123	16.672196
> -L"L1tr_DGXuyencap2"
109.769971	14.436401
109.772883	14.092928
109.775795	14.081667
109.793267	14.002837
> -L"L1tr_DGXuyencap2"
107.649414	14.538735
107.630299	14.5067
107.605971	14.478036
107.572954	14.435884
107.534725	14.376871
107.494757	14.3128
107.466953	14.253787
107.462977	14.216747
107.458265	14.172855
107.456527	14.117214
107.456527	14.059887
107.456527	13.987385
107.458265	13.798544
> -L"L1tr_DGXuyencap2"
108.725265	14.765491
108.737129	14.698866
> -L"L1tr_DGXuyencap2"
105.98195	21.04906
106.009995	21.02635
106.021568	21.043156
105.996453	21.066979
105.98195	21.04906
> -L"L1tr_DGXuyencap2"
105.312392	20.803383
105.288835	20.81453
105.284692	20.788116
105.312392	20.803383
> -L"L1tr_DGXuyencap2"
105.4084	18.606848
105.420566	18.623027
105.388051	18.646873
105.375712	18.630205
105.4084	18.606848
> -L"L1tr_DGXuyencap2"
105.074985	18.836974
105.085781	18.853463
105.054423	18.874316
105.043113	18.857342
105.074985	18.836974
> -L"L1tr_DGXuyencap2"
104.97486	20.794795
104.975374	20.819604
104.948186	20.809108
104.97486	20.794795
> -L"L1tr_DGXuyencap2"
104.952144	22.841992
104.965883	22.854336
104.938696	22.878444
104.925871	22.865208
104.952144	22.841992
> -L"L1tr_DGXuyencap2"
106.273142	22.658899
106.292352	22.630812
106.310495	22.63743
106.290214	22.665076
106.273142	22.658899
> -L"L1tr_DGXuyencap2"
106.379268	22.426892
106.39383	22.401581
106.407624	22.406841
106.393283	22.432642
106.379268	22.426892
> -L"L1tr_DGXuyencap2"
106.545764	22.160828
106.562858	22.134619
106.575775	22.143032
106.557634	22.168453
106.545764	22.160828
> -L"L1tr_DGXuyencap2"
105.86613	22.378289
105.858419	22.401508
105.844025	22.383993
105.86613	22.378289
> -L"L1tr_DGXuyencap2"
105.870756	22.123875
105.876925	22.147731
105.855334	22.141971
105.870756	22.123875
> -L"L1tr_DGXuyencap2"
105.798787	21.933853
105.80929	21.957282
105.785936	21.953917
105.798787	21.933853
> -L"L1tr_DGXuyencap2"
102.976927	22.178824
102.980233	22.202677
102.953293	22.198056
102.976927	22.178824
> -L"L1tr_DGXuyencap2"
102.832204	22.311707
102.839233	22.33253
102.814084	22.331388
102.832204	22.311707
> -L"L1tr_DGXuyencap2"
102.75719	22.384688
102.758427	22.404865
102.735751	22.400678
102.75719	22.384688
> -L"L1tr_DGXuyencap2"
105.70677	21.746335
105.717051	21.771656
105.692376	21.767246
105.70677	21.746335
> -L"L1tr_DGXuyencap2"
106.511795	21.228063
106.498943	21.247009
106.485577	21.229957
106.511795	21.228063
> -L"L1tr_DGXuyencap2"
106.787333	21.180698
106.780137	21.203433
106.759575	21.187329
106.787333	21.180698
> -L"L1tr_DGXuyencap2"
106.866857	21.788339
106.90037	21.771508
106.910726	21.780405
106.877714	21.797352
106.866857	21.788339
> -L"L1tr_DGXuyencap2"
106.685679	21.96675
106.699842	21.947209
106.707326	21.953874
106.693317	21.973308
106.685679	21.96675
> -L"L1tr_DGXuyencap2"
107.803647	21.592295
107.780003	21.603663
107.77707	21.578449
107.803647	21.592295
> -L"L1tr_DGXuyencap2"
103.736837	20.738813
103.744688	20.769777
103.711447	20.766022
103.736837	20.738813
> -L"L1tr_DGXuyencap2"
103.121657	19.892483
103.131227	19.906217
103.103022	19.926107
103.091941	19.912373
103.121657	19.892483
> -L"L1tr_DGXuyencap2"
103.837263	19.510747
103.845423	19.527362
103.809359	19.543551
103.801648	19.525607
103.837263	19.510747
> -L"L1tr_DGXuyencap2"
104.235004	19.366058
104.2422	19.382546
104.210328	19.397095
104.201589	19.381091
104.235004	19.366058
> -L"L1tr_DGXuyencap2"
104.54961	19.208933
104.561434	19.225422
104.529562	19.246759
104.516093	19.229213
104.54961	19.208933
> -L"L1tr_DGXuyencap2"
104.723269	19.051435
104.738272	19.065387
104.708456	19.089635
104.695604	19.076541
104.723269	19.051435
> -L"L1tr_DGXuyencap2"
104.910246	19.083961
104.915624	19.103213
104.879125	19.113882
104.87356	19.096058
104.910246	19.083961
> -L"L1tr_DGXuyencap2"
105.304259	18.98343
105.307857	19.001373
105.267759	19.010588
105.263133	18.993129
105.304259	18.98343
> -L"L1tr_DGXuyencap2"
106.021011	18.200543
106.030117	18.21866
105.993105	18.238058
105.982823	18.219145
106.021011	18.200543
> -L"L1tr_DGXuyencap2"
105.938099	17.950688
105.949408	17.963402
105.921188	17.986261
105.908797	17.972692
105.938099	17.950688
> -L"L1tr_DGXuyencap2"
106.185551	17.812675
106.191532	17.828442
106.158118	17.842622
106.150921	17.825997
106.185551	17.812675
> -L"L1tr_DGXuyencap2"
106.507168	17.670127
106.516421	17.685311
106.481465	17.702944
106.472211	17.68727
106.507168	17.670127
> -L"L1tr_DGXuyencap2"
107.681804	14.801923
107.700824	14.799419
107.704936	14.835483
107.685402	14.837487
107.681804	14.801923
> -L"L1tr_DGXuyencap2"
108.842579	12.707631
108.868283	12.730264
108.853887	12.744849
108.828699	12.722216
108.842579	12.707631
> -L"L1tr_DGXuyencap2"
108.174807	12.239388
