> Border Bin # 225, Level 1
> Border Bin # 226, Level 1
100.579995422	20.1553368429
100.511329824	20
> Border Bin # 226, Level 1
100.893568322	21.6827649348
101.122453651	21.77004654
101.161669337	21.5304798962
100.843671321	21.3061722744
100.722514687	21.3072404059
100.520027466	20.9494163424
100.525520714	20.8711375601
100.647287709	20.8705271992
100.253910124	20.7455558099
100.091401541	20.3486686503
100.159761959	20.2349889372
100.256046387	20.3852903029
100.332799268	20.3886472877
100.454413672	20.1908903639
100.581063554	20.1577782864
> Border Bin # 226, Level 1
100	21.7232013428
100.171969177	21.6539253834
100.116426337	21.5260547799
100.212710765	21.4328221561
> Border Bin # 226, Level 1
100.890058747	21.6852063783
100.666361486	21.4795147631
100.484779126	21.4583047227
100.378881514	21.5388723583
100.215609979	21.4346532387
> Border Bin # 226, Level 1
107.782711528	21.6672007324
108.1185626	21.44914930957619
> Border Bin # 261, Level 1
98.264133669	14.8068970779
98.1844815747	15.0991073472
98.2038605325	15.2249942779
98.3102159152	15.30312047
98.4136720836	15.259937438
98.4258793011	15.3635461967
98.5799954223	15.3530174716
98.5725185016	16.0517280842
98.8528267338	16.1341268025
98.9280537118	16.3859006638
98.8607614252	16.4753185321
98.6897077897	16.285038529
98.6602578775	16.4649423972
98.4777599756	16.7350270848
98.5499351492	16.8546578164
98.4882887007	16.9819180591
98.3425650416	17.0485999847
