> Shore Bin # 226, Level 1
106.183413443	20
106.184176394	20.1362630655
106.205844205	20.0028992142
106.357518883	20.2087434195
106.494087129	20.2128633555
106.562142367	20.2732890822
106.520027466	20.3154039826
106.572823682	20.2833600366
106.602883955	20.4466315709
106.533760586	20.4499885557
106.579537652	20.5549706264
106.519569696	20.540779736
106.631265736	20.5975432975
106.595864805	20.6604104677
106.709544518	20.6674296178
106.552529183	20.75959411
106.812848096	20.6733806363
106.716258488	20.8033875029
106.75288014	20.8474860761
106.688334478	20.8686961166
106.767833982	20.9408712902
106.605325399	21.0365453574
106.789959564	21.0295262074
106.844586862	20.9732204166
106.782940414	20.936598764
106.879987793	20.8903639277
106.879224842	20.9996185245
106.96833753	20.9495689326
107.032425422	21.0287632563
107.176623178	21.0312046998
107.070420386	20.9582665751
107.160753796	20.9237811856
107.349202716	20.9996185245
107.438010224	21.2567330434
107.356221866	21.2166018158
107.457084001	21.2825207904
107.402914473	21.3258564126
107.613336385	21.2945754177
107.635919738	21.3946746014
107.752040894	21.4007782101
107.780880446	21.5237659266
107.840085451	21.4746318761
107.92339971	21.5262073701
107.94430457	21.4346532387
108.041199359	21.5024032959
108.009918364	21.5577935454
108.128328374	21.5344472419
108.240787366	21.6469062333
108.222476539	21.5019455253
108.325322347	21.5890745403
108.339971008	21.7161821927
108.335240711	21.6073853666
108.433203632	21.6885633631
108.395361257	21.5565728237
108.477454795	21.5628290227
108.574502174	21.6923781186
108.501106279	21.70733196
108.539559014	21.7508201724
108.457770657	21.8707560845
108.554055085	21.9203479057
108.58564126	21.8461890593
108.626077668	21.8806744488
108.561989776	21.7924773022
108.600289921	21.7232013428
108.655680171	21.8144502937
108.744792859	21.6037232013
108.865186542	21.6282902266
108.849011978	21.7961394675
108.911573968	21.6169985504
109.152513924	21.6186770428
109.167009995	21.5266651408
109.042038605	21.4525062943
109.160753796	21.4053559167
109.241626612	21.4895857176
109.291676204	21.4354161898
109.547417411	21.504539559
109.58876936	21.583276112
109.47707332	21.6684214542
109.609063859	21.7587548638
109.558709087	21.6932936599
109.635919738	21.5620660716
109.694514382	21.6140993362
109.678339818	21.5013351644
109.776150149	21.4840924697
109.751735714	21.5936522469
109.810025177	21.4621194781
109.839169909	21.5129320211
109.96536202	21.4833295186
109.90966659	21.4633401999
109.939116503	21.351186389
109.761959258	21.3540856031
109.766231785	21.1573968109
109.738307774	21.1970702678
109.675288014	21.1250476844
109.66536965	20.9358358129
109.722438392	20.8096437018
109.762111849	20.8616769665
109.774624247	20.7100022889
109.848020142	20.7133592737
109.742885481	20.6666666667
109.827115282	20.5142290379
110	20.4554818036
> Shore Bin # 226, Level 1
106.999618524	20.7350270848
107.060044251	20.7145799954
107.057907988	20.8183413443
107.113756008	20.7983520256
106.956740673	20.8770885786
106.917067216	20.8133058671
106.999618524	20.7357900359
106.999618524	20.7350270848
> Shore Bin # 226, Level 1
107.382162203	21.0666056306
107.615472648	21.2166018158
107.539177539	21.1895933471
107.460898756	21.274586099
107.488822766	21.1891355764
107.418783856	21.1841000992
107.382009613	21.0684367132
107.382162203	21.0666056306
> Shore Bin # 226, Level 1
107.511253529	20.9991607538
107.398794537	20.889906157
107.51918822	20.9187457084
107.556725414	21.0437170977
107.51201648	21.0000762951
107.511253529	20.9991607538
> Shore Bin # 226, Level 1
110	20.3930724041
109.986572061	20.3462272068
109.974975204	20.4037537194
109.862821393	20.4049744411
109.926298924	20.2291905089
110	20.2705424582
> Shore Bin # 226, Level 1
107.741206989	20.9974822614
107.743343252	20.9404135195
107.79125658	20.9866483558
107.738765545	21.0000762951
107.741206989	20.9974822614
> Shore Bin # 226, Level 1
107.496299687	21.0382238499
107.583428702	21.1195544366
107.496299687	21.0400549325
107.496299687	21.0382238499
> Shore Bin # 226, Level 1
107.472037842	20.8149843595
107.563286793	20.9671168078
107.472037842	20.8166628519
107.472037842	20.8149843595
> Shore Bin # 226, Level 1
106.767833982	20.8657969024
106.835431449	20.8400091554
106.767833982	20.8691538872
106.767833982	20.8657969024
> Shore Bin # 226, Level 1
106.889600977	20.9341573205
106.95460441	20.9050125887
106.889600977	20.9375143053
106.889600977	20.9341573205
> Shore Bin # 226, Level 1
107.812924392	20.9991607538
107.863889525	21.0408178836
107.812924392	21.0000762951
107.812924392	20.9991607538
> Shore Bin # 226, Level 1
107.332112612	20.8783093004
107.399557488	20.8758678569
107.332112612	20.8790722515
107.332112612	20.8783093004
> Shore Bin # 226, Level 1
108	21.4628824292
107.99969482	21.4624246586
108.072938125	21.4932478828
108	21.4628824292
> Shore Bin # 226, Level 1
107.70717937	21.3000686656
107.823758297	21.3550011444
107.70717937	21.3008316167
107.70717937	21.3000686656
> Shore Bin # 226, Level 1
107.337148089	20.8484016175
107.387502861	20.7928587778
107.337148089	20.8491645686
107.337148089	20.8484016175
> Shore Bin # 226, Level 1
107.314564736	20.9358358129
107.392843519	20.9599450675
107.314564736	20.9399557488
107.314564736	20.9358358129
> Shore Bin # 226, Level 1
107.013809415	20.9533836881
107.067826352	20.9616235599
107.013809415	20.9541466392
107.013809415	20.9533836881
> Shore Bin # 226, Level 1
106.722056916	20.9816128786
106.768749523	20.9616235599
106.722056916	20.983291371
106.722056916	20.9816128786
> Shore Bin # 226, Level 1
106.847028305	20.8142214084
106.902876326	20.804150454
106.847028305	20.8149843595
106.847028305	20.8142214084
> Shore Bin # 226, Level 1
106.757915618	20.8458075837
106.81544213	20.812542916
106.757915618	20.8474860761
106.757915618	20.8458075837
> Shore Bin # 226, Level 1
108.121919585	21.5207141222
